"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EFNA3",505.70519747693,-2.38101804294592,0.515167031434167,-4.62183699200904,3.80356842134288e-06,6.38987205388443e-05
"ENSG00000229331.1",24.5977525015825,-2.37584179381504,0.666139901381038,-3.56658081716687,0.000361669307291188,0.0026760545346215
"ENSG00000258077.2",4.61912545895207,-2.37402791546143,0.643432955091137,-3.68962748438206,0.000224582664790637,0.00181181934147233
"FLJ22184",39.3854802277279,-2.37118158578542,0.389065062657421,-6.09456312933781,1.09736721307537e-09,6.63460560975047e-08
"PRL",2.72328404869746,-2.37092375759751,0.853256968361769,-2.77867494261385,0.00545811137892838,0.0236134656342294
"CD55",4055.90379958622,-2.36942853238081,0.444459614944904,-5.33103223039629,9.76560833224799e-08,3.03746443809711e-06
"ENSG00000259306.2",3.78808434751168,-2.36675976637436,0.667305228665266,-3.54674242716234,0.000390025713019112,0.0028415768727364
"ENSG00000227392.1",5.37330249364356,-2.36564499344027,0.671379726041541,-3.52355738739406,0.000425794878356125,0.0030473784859087
"TPX2",2107.60479800808,-2.36317482294899,0.339243798754099,-6.96600743072666,3.2606192963937e-12,4.50095310573426e-10
"ENSG00000251443.1",2.37494232776852,-2.36284882497587,0.898641648741555,-2.62935601558727,0.00855467497734297,0.0335108231125275
"ENSG00000265688.1",76.1741467015643,-2.36279292248242,0.369672996950179,-6.39157564110872,1.64185026869139e-10,1.28877676415485e-08
"MAFG-AS1",76.1741467015643,-2.36279292248242,0.369672996950179,-6.39157564110872,1.64185026869139e-10,1.28877676415485e-08
"LOC340017",4.99988529845595,-2.36274350942764,0.90733024559154,-2.60406122347132,0.00921262983772951,0.0355568988058453
"MMP8",12.5386442217742,-2.35841444927766,0.663099361523898,-3.55665317465799,0.000375609512661471,0.00275520572924992
"OXTR",93.4371091026524,-2.35710718375045,0.307819256164477,-7.65743902158929,1.89677357481185e-14,4.449146256647e-12
"ENSG00000260763.1",6.05960318515274,-2.35282482014708,0.851546611430025,-2.76300179997888,0.00572724506183173,0.0245530938840132
"C15orf26",8.87633349917767,-2.3511748772621,0.525874358579937,-4.47098216313718,7.786119280868e-06,0.000115284083153887
"ENSG00000257453.1",634.193557636852,-2.34860715530751,0.35434909734594,-6.62794733470039,3.40386859729052e-11,3.40354130223309e-09
"TMPRSS3",167.115020932125,-2.3478027872602,0.438057851364167,-5.35957243991599,8.34191403910719e-08,2.68015131079328e-06
"ENSG00000171889.3",26.1606531420751,-2.34460423788546,0.713430174500021,-3.28638221607122,0.00101483205047555,0.00615468807906018
"ENSG00000259225.2",15.8456171405013,-2.34455583756544,0.530738838944549,-4.41753206196088,9.98342651385344e-06,0.000141858548358414
"C4BPB",93.8838466193245,-2.34349479850622,0.359394790986835,-6.52066990751699,6.99940696172798e-11,6.38528955286041e-09
"ENSG00000260467.1",15.7729360399346,-2.34229250355085,0.65828876252605,-3.55815355948471,0.000373470964246973,0.00274468166586875
"FOSL1",133.325884913661,-2.34210729378277,0.506924854284347,-4.62022580662227,3.83322624576057e-06,6.4293096338168e-05
"ENSG00000236340.1",35.4837939343858,-2.3408206287667,0.890886677640157,-2.62751782860558,0.00860103345503752,0.0336248672552388
"ENSG00000254389.2",20.2993433187738,-2.33939065404234,0.525452418092726,-4.45214556730712,8.50164975396084e-06,0.000124111355813906
"ENSG00000272243.1",2.66671499210897,-2.33542380783417,0.928859905974501,-2.51429068346318,0.0119272080673291,0.0434092718204131
"GZMB",149.754819705073,-2.33038832729818,0.474744282720035,-4.90872331088703,9.16712048107441e-07,1.96935348416929e-05
"ENSG00000255811.1",35.6085459378182,-2.32927691966145,0.510308794528611,-4.56444596807915,5.0081516121019e-06,7.99996445687368e-05
"B4GALNT4",230.886244360415,-2.32840419265779,0.537566560366716,-4.33137840841402,1.48178768643638e-05,0.00019536216308052
"H19",3260.55735505452,-2.32717855977964,0.717905433337971,-3.24162271479015,0.00118851252445661,0.00699453409271324
"FJX1",159.022606010208,-2.32712585830576,0.258043766012856,-9.01833783572135,1.9096462763186e-19,1.21582112004717e-16
"ENSG00000130600.11",3416.02515493673,-2.32228259217441,0.716776424592272,-3.23989812234045,0.00119572413152048,0.00703034408802196
"KLK11",50.3432598536538,-2.32190304773687,0.491836130575446,-4.72088751393733,2.34817779685162e-06,4.33211725182613e-05
"FGF20",4.41967336987847,-2.3201548082286,0.845130970619631,-2.7453198248403,0.00604519520540195,0.0255821968018075
"ENSG00000229618.1",5.72037857701223,-2.31847292071483,0.792430869405245,-2.92577309924202,0.00343601443952058,0.0163374854256828
"SPHK1",503.515119565448,-2.31465627025894,0.38340741294916,-6.03706707821496,1.56940496969989e-09,9.15153772705189e-08
"ENSG00000224322.1",3.0960314731692,-2.31287598974308,0.894660087704865,-2.58520081707955,0.00973222950298709,0.0370942411490151
"ENSG00000251138.2",9.01119430505328,-2.31205929055537,0.752935593216354,-3.0707265155029,0.00213538643644085,0.0112169810839611
"TDGF1P3",2.59136751126038,-2.30561696435002,0.917261895122651,-2.51358633407717,0.0119510522402233,0.0434795308149558
"RHPN1-AS1",20.7615087796161,-2.30428993539298,0.515086476400072,-4.47359820334949,7.69142092039455e-06,0.000114152834659157
"NOX4",95.5148107689327,-2.29861291131576,0.491912456349287,-4.67280891477081,2.97108163055992e-06,5.21309525470066e-05
"RGS16",762.5926777476,-2.29558535229172,0.463074539745454,-4.95726962996837,7.14907316044317e-07,1.60916042847291e-05
"SMOX",370.34182591328,-2.29481730062337,0.252796582323857,-9.07772280593369,1.10870097443518e-19,7.51916180422923e-17
"ENSG00000261327.3",16.7683495431095,-2.29156960419795,0.412681979045531,-5.5528705408896,2.81016197436079e-08,1.0730553624741e-06
"EN2",20.6443871261047,-2.28897610836725,0.727533349105342,-3.14621468717831,0.00165398548090735,0.00914234320479562
"KIAA1549L",163.903252584567,-2.2855400559979,0.572495169042872,-3.99224339275909,6.54511426074182e-05,0.000665107262515839
"FAM83A",35.132735322488,-2.28421129804276,0.399695446538713,-5.71487946090855,1.09781814051639e-08,4.90668087817906e-07
"ENSG00000224167.1",33.4625813063686,-2.27908469126563,0.462435660837473,-4.92843628698142,8.28903559270825e-07,1.81253899998233e-05
"LOC100130673",11.9146060829962,-2.27875628034736,0.595881242760267,-3.82417857254845,0.000131208795160997,0.00116353632252349
"GABRA3",16.4115882739574,-2.27865334253482,0.635281447400736,-3.58684068590065,0.00033470867544928,0.00251128103607291
"SIM2",155.005051162603,-2.27857910016638,0.501682227995959,-4.54187725419034,5.57555028842412e-06,8.76715939253867e-05
"C7orf33",2.58660892608069,-2.27845689509892,0.91129555811001,-2.50023921967134,0.0124109469302546,0.0447974443345082
"ENSG00000253227.1",5.59832334596353,-2.27729737778351,0.693452851320536,-3.28399742455002,0.00102345857649559,0.00619255958319104
"ENSG00000255553.1",1.76816155854401,-2.27723680368527,0.900140502692798,-2.52986816710596,0.0114105391231861,0.041988038337584
"SULT1C2",275.0403805936,-2.27719012110018,0.40270600277072,-5.65472107550552,1.5609955924698e-08,6.6437079806658e-07
"ENSG00000267577.1",13.5442028446331,-2.27621623667417,0.604628403584194,-3.76465317074243,0.000166780410312184,0.00140927639775439
"DIO2",585.183683583331,-2.27389268167669,0.384320165311576,-5.91666242606136,3.28540018639648e-09,1.73132820295627e-07
"COL10A1",941.841688357786,-2.27353866376539,0.435966306467908,-5.21494122374969,1.83875529098922e-07,5.22913845150327e-06
"DAZL",8.11362302603344,-2.27263815592816,0.673174989874683,-3.37599909401154,0.000735481614328759,0.00473850737478177
"ENSG00000261925.1",10.0292070475127,-2.27080855528499,0.877000553230553,-2.58928976375232,0.00961741288881209,0.0367599154486977
"GPR84",32.1436608528614,-2.27001415178005,0.510453935219497,-4.44704995917787,8.7057596252762e-06,0.000126381378794668
"CLEC4E",66.760614015509,-2.26998898881946,0.486220486054322,-4.66864119042046,3.03198376239347e-06,5.29020119884726e-05
"PGF",312.862526783365,-2.26904187998583,0.326144369755876,-6.95717016879439,3.47175519412704e-12,4.7712928101842e-10
"LRP2",38.0918071055476,-2.26399369724108,0.595994337184197,-3.79868323571231,0.000145466864961554,0.00126024154018484
"ENSG00000236347.1",2.58620550553902,-2.26171592723962,0.748537916836489,-3.02151150445151,0.00251516082466367,0.0127974885708455
"ENSG00000226852.2",28.2755780123725,-2.26040710026574,0.582871683381434,-3.87805269103547,0.000105295914984893,0.000976781641327303
"DMBT1",17885.9182200269,-2.25963075701281,0.523302851531964,-4.31801728272216,1.57437105158712e-05,0.000205333000402857
"TPRXL",12.4229693815521,-2.25892481896825,0.638897002488415,-3.5356635109729,0.000406752435182585,0.00293873453459729
"ENSG00000258689.1",1.94665813173968,-2.25776296617936,0.741995055868601,-3.04282750716762,0.00234366632660385,0.0120951792210191
"MIR675",55.5817016526044,-2.25509996151458,0.699316168591478,-3.22472161062238,0.00126095220873058,0.00733639843415869
"FCGR2A",2139.4577634235,-2.25476655636403,0.444603409650457,-5.07141085160977,3.94877235263039e-07,9.80810916281929e-06
"LOC100128338",433.074560964143,-2.25065679731261,0.357394593879568,-6.29740022892182,3.02679051921045e-10,2.22180667830137e-08
"ENSG00000226203.1",3.77504178255314,-2.24917122072054,0.863303943969169,-2.60530631932438,0.00917921540103888,0.0354542506953336
"ECT2",2330.0278620247,-2.24640645584195,0.320388685513991,-7.01150370600042,2.3577024599154e-12,3.38955039824796e-10
"LOC440910",8.89826433017476,-2.24402841296173,0.656810227813676,-3.41655522087624,0.000634188003666756,0.00422119973338847
"TUBB3",686.27347326523,-2.24376927670795,0.377534009636924,-5.94322423790584,2.79469713859497e-09,1.51364872626298e-07
"TMEM158",248.697370746693,-2.24153527549705,0.325149474639353,-6.89386097881074,5.42980903732315e-12,7.11749929414863e-10
"ENSG00000215866.3",60.0289446721148,-2.24071770129566,0.43068525232669,-5.20268035459918,1.96434569821056e-07,5.4947448537795e-06
"CLDN10-AS1",2.28006357821212,-2.23748983464686,0.866434520565089,-2.58241076681428,0.00981127307097794,0.0373635603021605
"ENSG00000223392.1",2.28006357821212,-2.23748983464686,0.866434520565089,-2.58241076681428,0.00981127307097794,0.0373635603021605
"TNS4",753.970018564353,-2.23643394009203,0.443384336431187,-5.04400754905586,4.55881301359806e-07,1.09908260885022e-05
"KRT7",79.6149071618334,-2.23279780168038,0.418427511956159,-5.33616394209357,9.493357313694e-08,2.97066709052152e-06
"ENSG00000249001.1",5.17616805650415,-2.23190280069428,0.758231088662127,-2.94356540383012,0.00324455259184278,0.015620417778969
"RHPN1",508.888266322857,-2.22975872390195,0.304304955539538,-7.32738223059348,2.34691749776611e-13,4.38423863340176e-11
"ENSG00000268307.1",2.9892718826979,-2.22801579728663,0.713618908282621,-3.12213671951115,0.00179543538081339,0.00975992290908438
"TGFBI",8922.17312974607,-2.22600907619911,0.289857002082097,-7.67968018784875,1.59486241320854e-14,3.88710333631772e-12
"RASL10B",82.66069100087,-2.22202216083236,0.457973557361689,-4.85185689242205,1.22310868926733e-06,2.49720692271419e-05
"FCGR3A",1269.22164722832,-2.21890624146935,0.448956384187136,-4.94236482567638,7.71806160184294e-07,1.71130325367942e-05
"ENSG00000269489.1",2.90451523886369,-2.217583669503,0.807278164103467,-2.74698829735567,0.00601452805176084,0.0254948682437653
"CELSR3",631.016219217803,-2.21673111106368,0.370578872559484,-5.98180650654298,2.20676326474139e-09,1.2315633912368e-07
"ENSG00000272502.1",45.6518277885916,-2.21200758540829,0.411457618660508,-5.37602777318703,7.61470511693673e-08,2.47196623863762e-06
"MGC16121",19.384817870721,-2.20624070995144,0.386955768015836,-5.70153204141191,1.18735411076055e-08,5.24672608971626e-07
"COL3A1",66289.4930521439,-2.20607966042531,0.370158327176787,-5.95982718327903,2.52504823274072e-09,1.38686495980303e-07
"APOBEC3A",70.7165185576355,-2.20518531657105,0.687300091654421,-3.20847522552031,0.00133440805172897,0.0076878168032851
"TDGF1",236.070712246128,-2.20447435736872,0.544770110156889,-4.04661400518807,5.19638223922004e-05,0.000548972355966636
"ENSG00000225623.1",3.12950363199859,-2.20387081616254,0.896774111885348,-2.45755401159964,0.0139886773938371,0.0490875016545948
"FAM222A-AS1",11.644651081374,-2.20317101767903,0.408706983001561,-5.39058814581256,7.02274581856617e-08,2.30377078130188e-06
"LOXL2",1416.34605151145,-2.20231293271139,0.321738187278106,-6.84504674854696,7.64509015187845e-12,9.54015509872608e-10
"GRIN2B",172.786895891713,-2.20139945095159,0.449553815712731,-4.8968541118074,9.73830806774864e-07,2.0653024934708e-05
"CHRDL2",86.7415815630251,-2.19869294583044,0.651261668325556,-3.37605152086326,0.000735341478888292,0.00473850737478177
"LRP8",702.224211559925,-2.19613764524497,0.318655007926522,-6.89189747725972,5.50530465372805e-12,7.18615017917799e-10
"TREML4",21.8914186969181,-2.18805381596896,0.63598237132741,-3.44043155064518,0.000580787322814376,0.00393630721482513
"FSCN1",1657.34373637543,-2.18801994582703,0.403675526781572,-5.42024423246981,5.95176677595699e-08,2.02262819291427e-06
"ENSG00000230257.1",9.15837692622946,-2.18692338653672,0.66900264519648,-3.26893085137869,0.00107954680568582,0.00646546778594365
"ENSG00000254826.1",14.0881418429494,-2.18674032341251,0.51030408389991,-4.2851711213062,1.82598584863708e-05,0.000230815561263902
"SLC2A3",2663.15097713106,-2.18253446313583,0.523477327839868,-4.16930084086367,3.05535470439934e-05,0.00035381551860856
"LIF",1397.82035019192,-2.18215511795319,0.327576506907436,-6.66151287390646,2.71023053095251e-11,2.82779471150921e-09
"DIRC1",5.52865180920513,-2.18089760780471,0.73452746699576,-2.96911648072827,0.00298657363052486,0.0146191025524106
"SNAI1",88.9498357600315,-2.17940116022793,0.420913755659806,-5.17778554614257,2.24535119866558e-07,6.17709182934481e-06
"SULT2B1",89.1101769670306,-2.17926992273122,0.502609998201029,-4.33590642950079,1.45160688548569e-05,0.000192373331781422
"AMH",47.8255215288441,-2.1791329214178,0.807177811050087,-2.69969378690289,0.00694033229841956,0.0284741644810356
"SPTBN2",816.21026228254,-2.17907016284494,0.287179151479185,-7.58784247262071,3.25276014807694e-14,7.19690484677703e-12
"ENSG00000267473.1",15.6757606418423,-2.17871755193636,0.477043517989734,-4.56712536650219,4.94458311223758e-06,7.93090793585994e-05
"ZNF670-ZNF695",58.0532289677554,-2.17761113560861,0.293237550837392,-7.42609917928336,1.11847145501834e-13,2.25115832143272e-11
"UPK3A",23.4415685829372,-2.176993165613,0.613344454164829,-3.54938102208381,0.0003861379153865,0.00281719937939959
"ENSG00000249378.1",10.3785728324056,-2.17587143407259,0.785528942946317,-2.7699443204619,0.00560658760662473,0.0241553257235011
"ENSG00000253264.1",10.6941894800391,-2.1734799967093,0.546913612527847,-3.97408282939499,7.06509750705861e-05,0.000704184814465519
"CLEC4D",22.5800789522316,-2.17153234016293,0.564321740416885,-3.84803948640848,0.000119066865268763,0.00108137670910905
"ENSG00000258825.1",5.93325359362048,-2.17080595056835,0.459504640202627,-4.72423074903245,2.3098802562278e-06,4.27934024366556e-05
"FKBP10",1650.42849242813,-2.17075528828332,0.333638079889431,-6.50631753126836,7.70153480435354e-11,6.92405709773537e-09
"ENSG00000231864.2",522.583519232355,-2.16988227028782,0.357293293115167,-6.07311223608219,1.25454705633766e-09,7.48338518481184e-08
"ENSG00000226740.1",7.45829772382969,-2.16854601495852,0.729096172437472,-2.97429351152505,0.00293664028302287,0.0144439355485796
"ENSG00000254010.1",539.466702257916,-2.1645087978607,0.376881897341874,-5.74320181766982,9.29028894512908e-09,4.2372681903683e-07
"SNORA71C",384.394753998685,-2.16406878711226,0.491929911933396,-4.39914047634749,1.08680462793677e-05,0.000151564792032827
"ENSG00000250133.2",13.7300348771202,-2.16270483163762,0.657941101491307,-3.28707968955819,0.00101232182352046,0.0061418521836577
"GRM8",481.791885661672,-2.16111622892503,0.794689080447129,-2.71944875310113,0.00653908267999895,0.0272448080233992
"AKR1C4",9.43651656882924,-2.15873135716425,0.544214938600537,-3.96668890184361,7.28780179855904e-05,0.000722228566422003
"HILPDA",487.318096917736,-2.1571822609544,0.303217790313418,-7.11429978671321,1.12482421719453e-12,1.78127619816334e-10
"ENSG00000253979.1",2.53119533886395,-2.15644438631574,0.757209625183484,-2.84788295684065,0.00440111074038023,0.019890113250419
"ENSG00000237166.1",4.58497527583412,-2.15219359876264,0.834589804566952,-2.57874417706236,0.00991601914298132,0.0376796649456259
"LOC100507140",4.58497527583412,-2.15219359876264,0.834589804566952,-2.57874417706236,0.00991601914298132,0.0376796649456259
"TWIST1",92.8629504932348,-2.15145540484043,0.350686590016308,-6.13498053843571,8.51696199111337e-10,5.28237899079053e-08
"ENSG00000266970.1",24.0053753403793,-2.15121655620199,0.491795436582667,-4.37421008041498,1.21872971868378e-05,0.000166174436336442
"PTK7",2314.20572583058,-2.14973075023234,0.319031025602557,-6.73831250792026,1.60236648354142e-11,1.79172140455347e-09
"ENSG00000232192.1",6.43844659626631,-2.14941686307187,0.556298423842863,-3.86378384505187,0.000111644024106475,0.00102434935745178
"ODAM",37.8863740436989,-2.14377921480605,0.721171652122872,-2.97263378073102,0.00295256507622922,0.0144942836637487
"CENPA",222.710406196048,-2.14287143718366,0.355287241103505,-6.03137740192418,1.62568031841468e-09,9.44438526882364e-08
"G0S2",1220.44943353906,-2.14273054835744,0.523453102878993,-4.09345275932537,4.24996696524258e-05,0.000463588179771584
"C5orf38",10.7882996717822,-2.1396114614536,0.786735093803407,-2.71960851664799,0.00653592453273678,0.0272413143150019
"DSCC1",359.270510569102,-2.13955300879237,0.331819567942936,-6.44794103631743,1.13379855241602e-10,9.50836382788245e-09
"PRR7",193.747549361257,-2.13429522173803,0.32235703422829,-6.62090475812773,3.5700694746039e-11,3.54698908914707e-09
"ENSG00000270097.1",2.85401090170633,-2.13417291610932,0.722850708451561,-2.95243940575363,0.00315273940443498,0.0152584565932606
"COL4A1",16031.1674823431,-2.13335255495761,0.315224179825355,-6.76773132105398,1.30817395533669e-11,1.5115223290607e-09
"NKD1",1114.7883007278,-2.13108681438916,0.518460237367944,-4.11041515007594,3.94948392018825e-05,0.000437475882828355
"LOC100996325",8.48396465187301,-2.12949840366631,0.534035080999967,-3.9875627640021,6.6755547229754e-05,0.000675940541034286
"HES6",1584.75465238593,-2.12698273476952,0.329718312835721,-6.45090870590882,1.11181464102448e-10,9.34913244098134e-09
"TREM2",156.994137331782,-2.12530628725005,0.500552231886109,-4.24592310624962,2.17695284546501e-05,0.000267801253627649
"FAM72A",42.5171589469617,-2.12468993146827,0.462323295662605,-4.59568001742838,4.31340208716505e-06,7.11232584108288e-05
"ENSG00000224959.1",110.531255419032,-2.12321502585908,0.370936548046932,-5.72393051328671,1.04087336398602e-08,4.69929469410591e-07
"MIR31HG",40.5164302069783,-2.12254653495019,0.702486218014212,-3.02147783190709,0.002515440584557,0.0127974885708455
"IQGAP3",1833.31228171289,-2.12223422906427,0.309605799968432,-6.85463330880966,7.1495672697363e-12,9.1038795964883e-10
"ENSG00000256540.1",13.5418189903123,-2.12158791769884,0.456832388885485,-4.64412762605294,3.41516408913768e-06,5.85400407081473e-05
"SLC22A3",379.235060783104,-2.12116743079759,0.366347802763117,-5.79003726731549,7.03708088178185e-09,3.38267815514558e-07
"PHLDA1",3602.19255648744,-2.11981511317701,0.303341088316896,-6.98822281194716,2.78390030343194e-12,3.91213233180928e-10
"CLDN9",21.742900677655,-2.11924866849284,0.457181496308934,-4.63546465813391,3.56136571281829e-06,6.06131621073608e-05
"CORIN",62.8268928558033,-2.11832671758573,0.453307511932219,-4.67304569597001,2.96765706137304e-06,5.21295030088146e-05
"AQP2",14.6345428667288,-2.11792490498041,0.606754235182256,-3.4905811647845,0.00048197118869473,0.003372825296929
"ENSG00000233818.1",6.3808133164575,-2.1156265363169,0.571458188861117,-3.70215455400721,0.000213776320878422,0.001737217994906
"GINS1",857.943533467761,-2.11020590607122,0.306880362506741,-6.87631456387137,6.14207957709907e-12,7.95080732642156e-10
"DIAPH3-AS1",10.7337986743044,-2.10998188014316,0.424555835449115,-4.96985721068025,6.70022255777183e-07,1.52574338054604e-05
"ENSG00000227528.1",10.7337986743044,-2.10998188014316,0.424555835449115,-4.96985721068025,6.70022255777183e-07,1.52574338054604e-05
"FOXS1",53.2978920473176,-2.10968131178055,0.450844267776808,-4.6794014309725,2.87713636853366e-06,5.09988768688321e-05
"CCL18",381.772905361377,-2.10946476400349,0.519908101462033,-4.05738006019038,4.96262883588107e-05,0.000528753865413189
"ENSG00000263873.1",642.653089237349,-2.10911015337342,0.260526195581261,-8.09557806142208,5.69930512916122e-16,1.8915023629196e-13
"ENSG00000234292.3",16.5888543033182,-2.10461680262397,0.585467602518873,-3.59476219276562,0.00032468801522883,0.00245261307774669
"SLC13A3",96.6941589074907,-2.10415510438203,0.498256362180372,-4.22303710317763,2.41032121587309e-05,0.000290439517078381
"MSX1",64.0366275989706,-2.10365279825103,0.420325766490391,-5.00481523132874,5.59156385128961e-07,1.31059366993751e-05
"SAPCD2",1973.88696286944,-2.1031179258367,0.336209910885753,-6.25537159299078,3.96570519514699e-10,2.81423880025763e-08
"NPW",28.447599016334,-2.10219585038629,0.574695005872506,-3.65793304083915,0.000254257446229605,0.00200052195460908
"CDK1",1227.11077459635,-2.10177021367132,0.399013533359477,-5.26741585924557,1.3835754162052e-07,4.07971665967427e-06
"ENSG00000203635.2",15.8817077395216,-2.10006395865887,0.550758162396226,-3.81304191575111,0.000137266821708435,0.00120526682714271
"ENSG00000267432.1",11.836945994814,-2.09978598847685,0.491919467865302,-4.26855639112826,1.96742093489291e-05,0.000246595544017092
"ENSG00000204832.5",18.4844446225928,-2.09665459330187,0.851414255586619,-2.4625551892566,0.0137950940206772,0.0485849568935502
"PCDHB8",67.7056246462295,-2.09645682186796,0.623799823908672,-3.3607845682478,0.000777214212809279,0.00495742216254572
"DIAPH3",516.350021119408,-2.09615266592339,0.307810766882246,-6.80987441457913,9.76839815820601e-12,1.18118107496726e-09
"OLAH",2.10998899980577,-2.0956394311606,0.782038721668321,-2.67971313068742,0.00736852781153941,0.0298092620569536
"OR2B6",2.83518503613318,-2.09557522652732,0.696666502367726,-3.00800342689822,0.00262970172620677,0.0132491609742365
"ENSG00000196756.7",1026.16955248949,-2.09497324018221,0.287864406640387,-7.27763902676354,3.39712845170424e-13,6.23413037104806e-11
"FLJ41200",52.1876738167758,-2.09337200904459,0.607276669846793,-3.44714709618717,0.00056654002944564,0.00385481991245706
"ASB9",148.096774003661,-2.09311186970985,0.368546900846232,-5.67936364382331,1.35196777342969e-08,5.86611107478249e-07
"KRT6A",10.6014552889121,-2.09218827584738,0.560773319868198,-3.73089838927986,0.000190798171042784,0.00158180455541369
"ENSG00000231252.1",24.8096567327794,-2.09217654090276,0.550470680008288,-3.80070477299764,0.000144285125816228,0.00125278682718867
"CDH16",31.5376385621834,-2.09197097121899,0.585376449642323,-3.57371905292266,0.00035194655012361,0.00261794862284365
"CKS2",747.213632163292,-2.09106442018902,0.297082291978124,-7.03867068705325,1.94082454025072e-12,2.89702886039242e-10
"HJURP",691.22909950519,-2.08885080741898,0.356135588756353,-5.86532453752621,4.48255066452404e-09,2.25551827550253e-07
"ENSG00000270547.1",53.0974103892423,-2.0883112265374,0.596026806612849,-3.50372030816034,0.000458806967774073,0.00324272790522151
"NEK2",583.808882726536,-2.08671491153964,0.312945688291294,-6.66797783006134,2.59351948245761e-11,2.7520417447017e-09
"PKMYT1",532.281974597168,-2.08580630439943,0.30952954899184,-6.73863387580622,1.59882705376961e-11,1.79172140455347e-09
"VWA2",693.892533008472,-2.08229986281058,0.310533982535121,-6.70554586590238,2.0065485278984e-11,2.16603094895662e-09
"LZTS3",963.465148183329,-2.08135223150598,0.285798765443005,-7.28257950407787,3.27496813774621e-13,6.04551366824075e-11
"LAPTM4B",4544.58733178163,-2.08096148091155,0.351520995616936,-5.91987820602112,3.22180121436756e-09,1.70068582884306e-07
"TFF1",1318.09582320144,-2.08075920411274,0.554219839883067,-3.75439321073701,0.000173761905914126,0.00145878637750349
"MIR1207",8.83776275773263,-2.0802662559927,0.551922484485809,-3.7691275758239,0.000163819144587252,0.00138817301509676
"AGT",473.63786360199,-2.07321758315526,0.332843192616448,-6.22881173220909,4.69986158229298e-10,3.20834971078324e-08
"ENSG00000229782.1",2.5619601199206,-2.07233742760027,0.804294538389472,-2.5765902025767,0.0099780167433347,0.0378645162804784
"BIRC5",1116.01189709148,-2.0715320885346,0.303264688355683,-6.83077248382117,8.44585912525196e-12,1.04144453411259e-09
"FLJ45445",29.4326589588136,-2.07041020295824,0.586287950003937,-3.53138795184915,0.000413384959746605,0.00297700152105606
"SPRR2D",2.84012368484934,-2.07039510516314,0.806633320450978,-2.56671160572143,0.0102667961353968,0.0386921042565806
"ASPHD1",70.7242215032177,-2.07001779681387,0.395444211695125,-5.23466455088686,1.65284765527365e-07,4.76560890033014e-06
"SP6",295.307477981462,-2.06842731140368,0.323541487714437,-6.3930821546735,1.62574853319186e-10,1.28454408018024e-08
"LOC284751",32.2455529059974,-2.06827230933365,0.34305494613015,-6.02898262410994,1.64995024259489e-09,9.55924353720485e-08
"CEP55",728.661989644725,-2.06622614726278,0.330592103995757,-6.25007712612913,4.10250046139963e-10,2.89824805856156e-08
"AURKA",1028.41756007657,-2.06619754353271,0.328827256880475,-6.28353489651179,3.30959876392282e-10,2.4067494787436e-08
"ENSG00000246876.2",7.52135863650626,-2.06583409620787,0.798104208158755,-2.588426517602,0.00964155156716415,0.036811587840022
"THY1",2229.8867033083,-2.06581755905395,0.280148151801154,-7.37401816064894,1.65560621105586e-13,3.14938701014083e-11
"RECQL4",1152.88608968779,-2.06327286534021,0.355423790412737,-5.80510624498216,6.43252019692382e-09,3.13555207161613e-07
"ENSG00000270168.1",7.42448760452923,-2.06045842942052,0.690558117123846,-2.98375817809842,0.00284731707140758,0.0141041204631156
"ENSG00000259721.1",682.771389217793,-2.05987146941159,0.469956324523871,-4.38311256157372,1.16995624173363e-05,0.000160930885685027
"CTSL2",189.861235203214,-2.05967643465355,0.464245200108543,-4.43661331161201,9.13852403282572e-06,0.000131744239488015
"SPARC",19086.1151083938,-2.05836102259379,0.32981120773341,-6.2410281225421,4.34704075773739e-10,3.03388435165847e-08
"TEAD4",301.297113782539,-2.05811123264102,0.263319529045233,-7.81602200225518,5.45188495289573e-15,1.51859334710257e-12
"FLJ39080",7.27446684273968,-2.05798530306413,0.831210781008226,-2.47588860742142,0.0132905037179353,0.0472344320447057
"TRNP1",283.478695848788,-2.05667647800717,0.50164943930975,-4.0998281206834,4.13457091045021e-05,0.000453697533216023
"CDCA5",792.260438011628,-2.05611002374662,0.333776710630266,-6.16013627752546,7.26823694669962e-10,4.62749363318751e-08
"ENSG00000271811.1",34.1295954979762,-2.05523936883632,0.431229277363337,-4.76600146771727,1.87917890213129e-06,3.58854983724858e-05
"FAM84B",4577.34547796284,-2.05337236562787,0.388763538479599,-5.28180285028357,1.27918811000876e-07,3.82249343562674e-06
"RP1",20.3800409864684,-2.05159030581193,0.552321480108167,-3.71448581976233,0.000203617286654524,0.00166521494332506
"ZSWIM2",2.73443332489199,-2.04814187444614,0.825902332375652,-2.47988387265453,0.0131425177876162,0.0468394296497757
"DCSTAMP",12.6984897767382,-2.04663460753117,0.556553195889855,-3.6773387030127,0.000235680010089495,0.00188188105317686
"ENSG00000225091.2",1841.70364984478,-2.04176656608397,0.436107341594738,-4.68179819816315,2.84369352819075e-06,5.06040118810956e-05
"SNORA71A",1841.70364984478,-2.04176656608397,0.436107341594738,-4.68179819816315,2.84369352819075e-06,5.06040118810956e-05
"HIST3H2A",544.797984640539,-2.04047032573753,0.298775382273624,-6.82944595438197,8.52432024603331e-12,1.04698117604528e-09
