"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000250978.1",1.953627018342,3.10792399153835,0.868135356624006,3.57999932593968,0.000343595093817773,0.00256622842753964
"C7",2429.21572890269,3.10312028637222,0.720664690323974,4.30591414847482,1.66297547404699e-05,0.000214468151566119
"MORN5",29.2111549896904,3.09948526194344,0.947534886428191,3.2711041106119,0.00107128464066375,0.00642708979515138
"PNCK",154.038595690086,3.09805485704039,0.792821480936268,3.90763233783953,9.32049925555064e-05,0.000884073016951698
"ASPA",89.8657414431647,3.08642457581127,0.452164923739189,6.82588235789721,8.73865204346178e-12,1.06545512282645e-09
"NEUROD1",37.9952126253481,3.08055476570341,0.401709166185936,7.66861955118429,1.73857271512995e-14,4.10895856014463e-12
"ALPI",320.504917425157,3.07450031435024,0.48360759876577,6.35742763802051,2.05160262286741e-10,1.54972995219358e-08
"SMPX",37.8015527186234,3.06951789557444,1.04560027794929,2.93565137682883,0.00332848164846047,0.0159335034505173
"MT1M",789.896148988221,3.06876212162129,0.574196769099643,5.3444433803297,9.06953194135607e-08,2.85800189873218e-06
"ENSG00000249057.1",2.2968078510047,3.06797724589457,1.01333654443811,3.02759953021899,0.00246504522532049,0.0125924375133983
"SLC5A7",35.0172856322342,3.06724587674094,0.49862372545067,6.15142384965472,7.67903948692522e-10,4.83965646209305e-08
"DGKB",57.7972746075381,3.06075051647794,0.565031945040163,5.41695127743685,6.06238520888941e-08,2.04905992807934e-06
"CTNNA3",54.1370397765575,3.05920264948828,0.540845328885727,5.65633552903375,1.54639022502633e-08,6.59053768444624e-07
"CPB1",10.1351609216151,3.04304744496954,0.830068648297671,3.66601901084966,0.000246355619296757,0.00194880045443715
"ENSG00000258772.1",3.05562110361642,3.04224341768315,0.757905160736612,4.01401596833881,5.96943053789955e-05,0.000617263256515918
"GPM6A",285.849895363467,3.03860902397036,0.905267555780457,3.35658668486212,0.000789109798114436,0.00501893137039267
"SPIB",1042.27915751123,3.02698196401989,0.441751995494071,6.85222023872106,7.27124931753718e-12,9.1964856532217e-10
"PCOLCE2",141.785840709746,3.02635055822212,0.521544894595471,5.8026654839934,6.52689243151009e-09,3.16671015841089e-07
"CARTPT",27.2282181837965,3.02269673673349,0.88838427394312,3.40246538056911,0.000667808152559148,0.00440363790644425
"MYH11",54734.2022895034,3.01938400724902,0.725883525801887,4.15959847540759,3.18807547499824e-05,0.000365924910204268
"OSR1",147.483053945056,2.99885801456572,0.424476358529247,7.06484107844395,1.60799914344338e-12,2.48340342960411e-10
"ADCYAP1R1",176.333135294743,2.99838102107353,0.481645421233339,6.22528708649538,4.80675015149527e-10,3.2741524994803e-08
"PLCXD3",65.8128312414185,2.9870041650462,0.455713617466678,6.55456420558821,5.58046016138669e-11,5.35672663553171e-09
"ABCA8",1241.8807345228,2.97573530888286,0.517544636453587,5.74971722105698,8.93928349729813e-09,4.10647229711049e-07
"ABCG2",540.215178669116,2.97469406127913,0.423184504712429,7.02930761441881,2.07560923560406e-12,3.04003668183756e-10
"KCNB1",80.6639830128411,2.97154248899331,0.522142937629015,5.69105176924677,1.26259217078285e-08,5.53995611138011e-07
"OR8G5",3.07165193404998,2.9674618155399,0.957264793884548,3.09993831852735,0.0019356094693892,0.0103594456367361
"ENSG00000236894.2",3.45845045007577,2.96380235955954,0.788769422013445,3.75750159278996,0.000171618274933241,0.00144273115685592
